date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,OT
2025-11-01 22:00:00,28808.643,0.0,0.0,3443.2173,3344.8486,26384.744,56438.547,36932.297,1687.4086,-135.28223,8577.019,9061.181,43807.547,30022.451,5869.5615,16163.688,810.201,7104.9976,799.2741,833.92676,849.5219,846.6598,887.2489,5609.5454,17589.477,754.25903,5599.625,17219.367,43980.098,2138.2432,7059.7466,7231.984,31653.434,3885.4316,3882.4172,615.7392
2025-11-01 23:00:00,28288.762,9.251465,0.0,3458.832,3349.551,26377.275,56694.562,36292.562,1550.4613,-26.563965,8539.395,8772.477,43080.344,29114.432,6069.869,15797.79,742.63904,7019.617,721.5735,750.53107,771.7666,741.6145,782.99133,5586.169,17560.256,717.36804,5579.586,17181.873,43214.37,1658.3645,7032.2524,7259.7344,30618.768,3890.1465,3886.375,549.39294
2025-11-02 00:00:00,27832.53,0.0,0.0,3463.908,3327.7146,26393.746,56823.53,34545.78,1561.2086,-10.171387,8408.232,8644.459,42303.754,28529.105,6361.942,15591.494,737.068,6913.3276,719.9832,736.7997,764.02045,733.1565,780.5442,5803.1943,17309.852,690.46313,5628.967,17108.049,42292.902,1477.604,6991.029,7216.455,29821.484,3890.4946,3880.54,514.46155
2025-11-02 01:00:00,27863.945,0.0,0.0,3421.7969,3250.2686,26273.617,56667.844,34001.594,1878.7828,-71.44238,8308.642,8422.084,41980.777,28124.508,6311.753,15512.661,761.0166,6832.487,722.798,744.133,766.22546,786.9713,863.95056,5885.909,17187.004,691.13,5879.524,16809.154,41972.977,1886.9471,6989.734,7455.9277,29432.607,3895.0754,3884.0715,470.1114
2025-11-02 02:00:00,27877.383,0.0,0.0,3362.9722,3233.815,26153.87,56330.65,33646.812,1868.93,-45.07715,8225.704,8391.295,41862.035,28078.744,6110.9707,15762.676,767.6667,6803.602,672.2741,689.1873,725.225,752.7734,832.5945,5962.753,17102.814,677.33234,6048.705,16599.406,41758.08,1899.867,6974.518,7434.6846,29260.861,3891.1484,3878.9993,476.6914
2025-11-02 03:00:00,27912.941,6.3237305,0.0,3289.5476,3226.4849,26095.61,56308.137,35341.47,1875.4493,34.83496,8110.4014,7974.448,41700.195,28110.488,6105.0957,15812.193,733.86285,6776.085,679.41113,692.1785,732.9942,739.81976,829.87085,6049.8545,17134.475,653.6854,6089.9077,16536.518,41446.26,1884.4219,6910.0947,7259.942,29257.0,3901.876,3891.761,469.38562
2025-11-02 04:00:00,27885.287,84.10425,0.0,3257.9922,3217.6357,26087.227,56362.375,33890.85,1886.7578,94.768555,8113.149,7944.0845,41559.24,27851.824,6516.6284,15502.176,704.4025,6816.326,703.20795,720.7657,757.8401,751.75195,852.4763,6244.427,17043.682,636.9342,6118.4385,16578.746,41360.465,1888.6589,6877.404,6843.578,29821.803,3899.4968,3893.9565,483.2616
2025-11-02 05:00:00,27759.582,132.03857,24.559814,3168.0466,3202.6636,26139.498,56119.75,34161.75,1818.7023,157.66748,7962.7305,7870.3994,41582.535,28329.115,6907.173,15114.166,667.78186,6891.3354,722.6809,723.02075,764.86456,725.7115,825.83813,6644.809,16828.213,612.45374,6494.9106,16220.253,41482.836,1868.3076,6870.44,6670.3813,30134.42,3897.6182,3904.8008,502.77924
2025-11-02 06:00:00,27789.816,43.80005,17.243896,3021.0115,3204.646,26227.453,55782.54,35942.766,1825.4286,106.6084,7818.8174,7996.2466,41917.305,28754.32,7339.327,14648.801,658.7178,6984.698,761.0761,757.88696,778.655,718.64685,808.56793,7028.301,16502.814,634.2092,6893.9736,15755.527,41966.617,1897.3287,6866.5996,6806.1543,30537.637,3892.2646,3895.3772,518.2527
2025-11-02 07:00:00,28044.762,378.88403,174.0116,2872.8037,3152.2976,26162.387,55435.22,34954.133,1949.254,623.2766,7536.174,8419.934,42372.56,29382.174,7480.435,14454.822,689.9181,7061.814,779.7766,772.2692,797.0014,725.99866,804.2731,7288.965,16324.478,659.2811,7057.5513,15346.259,42748.332,1904.9258,6888.7393,7027.442,30857.643,3896.3618,3900.881,516.1432
2025-11-02 08:00:00,27027.701,2422.2043,907.36285,2749.4912,3159.8052,26137.574,55580.31,32944.562,2193.7441,3300.546,7458.596,11567.8125,42471.258,26995.744,8792.019,12987.789,656.6543,7166.466,722.9639,711.4369,720.3805,662.72375,722.08453,8476.262,15238.509,620.2311,7900.6807,14438.487,42751.37,2239.8252,6936.733,9550.455,28636.994,3882.978,3885.5635,472.31357
2025-11-02 09:00:00,25648.97,6079.1836,2208.434,2504.4194,3153.7014,26050.682,56021.047,32941.617,3089.4534,7698.945,7217.0664,16102.192,42937.98,22055.797,11737.52,10138.404,529.7868,7265.502,655.45,648.71027,653.8241,614.3686,699.0239,11084.46,12794.396,485.5893,10015.711,12138.766,43228.883,3242.7632,7055.5605,14474.692,24322.277,3881.9956,3884.4392,416.30054
2025-11-02 10:00:00,24339.543,8799.879,3349.287,2292.248,3119.892,25920.617,56648.598,33601.156,3498.4458,11340.805,7178.116,19965.875,42993.156,16880.3,15055.207,6966.3325,432.77786,7347.215,676.7482,655.8193,677.0644,638.334,737.21155,14269.716,9582.738,383.68875,12606.857,9429.381,43291.695,3577.1372,7209.5825,19247.486,19475.232,3881.0835,3878.7651,391.2706
2025-11-02 11:00:00,22929.82,10361.299,4178.4634,2233.2961,3177.27,25845.465,56738.44,34219.523,3417.8066,13630.426,7161.724,23418.043,42899.64,12267.128,17415.213,4550.1426,371.88715,7477.1104,652.6808,633.77466,648.48334,605.4215,698.6495,16392.512,7589.7305,322.67737,14322.782,7826.147,43417.02,3571.7866,7346.468,23027.027,15546.316,3880.1904,3883.959,361.55334
2025-11-02 12:00:00,22017.21,11169.774,4560.319,2275.8457,3203.205,25845.094,56437.508,31331.664,2903.1895,14465.793,7200.242,25070.125,42793.055,9299.036,18310.264,3714.4658,336.61536,7561.74,593.20996,569.39264,603.00446,568.81177,649.1422,17323.594,6845.22,282.35675,14862.456,7395.048,43282.445,3032.2886,7435.4517,24798.127,13019.04,3873.7964,3875.3945,329.0228
2025-11-02 13:00:00,21434.705,11247.8545,4552.0205,2340.2463,3229.3862,25793.12,56244.168,31833.04,2711.2114,14164.453,7239.037,25448.307,42403.18,8031.201,18529.658,3527.543,300.07922,7597.2944,506.3655,488.2546,546.5078,531.5251,626.9648,17764.895,6286.746,265.4856,15239.173,7000.2334,42770.023,2820.9045,7466.8467,25364.043,11866.138,3868.582,3866.683,278.11133
2025-11-02 14:00:00,21608.44,10398.066,4131.2583,2433.6782,3231.362,25822.754,56229.996,32111.914,2698.8022,13211.259,7348.3486,25172.113,42357.242,8579.573,18243.21,3729.1777,293.27283,7625.382,461.62686,449.29102,511.46283,519.12787,596.4809,17629.379,6382.1675,267.76788,15196.578,7008.8716,42750.332,2832.5813,7506.2476,24534.5,12841.214,3866.3262,3858.7725,261.46832
2025-11-02 15:00:00,22802.576,8956.133,3357.3726,2486.809,3206.7642,25792.494,56206.133,32395.062,2892.4058,11264.84,7314.1562,23642.031,42487.125,11534.434,16910.227,4817.746,343.46423,7619.6733,509.41672,495.12177,545.9867,541.9236,605.90796,16753.074,7261.068,319.86725,14070.409,8036.7676,42964.13,2844.1565,7509.905,22175.895,15718.197,3858.6753,3857.4973,288.5663
2025-11-02 16:00:00,24730.262,6902.011,2260.995,2647.3887,3249.5815,25961.207,55733.91,34111.28,3541.9429,8261.093,7288.4976,20592.094,42921.125,17745.623,13516.046,8291.954,440.45483,7630.8545,644.2371,638.9327,684.9845,672.4044,742.31274,13729.168,10234.086,427.90848,11140.584,11071.273,43401.875,3372.6753,7506.9263,17357.3,22017.008,3863.808,3852.663,379.1934
2025-11-02 17:00:00,27329.727,3338.3735,991.6796,2756.7026,3268.4976,26148.066,54736.332,34284.227,3781.1108,3911.3403,7261.167,15847.557,43718.344,24847.36,9689.448,12212.098,655.58655,7645.864,805.39594,796.0282,829.8589,818.2554,885.6564,9832.088,13978.572,632.8888,7903.1333,14339.094,44185.52,3984.0112,7496.8857,11626.366,28918.229,3879.7148,3860.078,501.06464
2025-11-02 18:00:00,29388.73,626.08984,153.41656,2852.136,3275.87,26343.047,53284.965,34964.64,3155.9224,888.9995,7170.9517,11408.626,44277.68,29611.273,7194.964,14825.683,896.891,7596.5757,866.27264,850.2704,861.22986,882.5223,966.7624,7408.1304,16283.717,850.80835,6156.908,16116.162,44862.652,3208.0483,7361.0786,7477.6475,33516.82,3866.4229,3850.7236,607.0175
2025-11-02 19:00:00,29919.883,12.619141,0.0,2952.0298,3265.069,26488.266,52327.406,36192.156,2562.6128,332.88623,7150.0156,10320.878,44569.242,30990.809,6466.1377,15763.115,970.02814,7532.101,894.5892,878.59406,880.87006,852.6981,917.559,6897.8604,16756.44,966.0603,5753.467,16737.984,45161.3,2879.3748,7249.2007,6392.42,34818.36,3858.4683,3858.4905,660.88934
2025-11-02 20:00:00,29784.51,0.0,0.0,3045.058,3266.027,26468.78,51643.19,36168.04,2468.4856,186.86377,7084.296,10417.388,44252.746,30611.537,6355.515,16039.784,992.49084,7464.2827,909.23303,906.83496,920.8803,877.3217,933.9268,6631.1123,17128.645,1005.1262,5569.0503,17024.45,44825.35,2838.2756,7165.8022,6679.033,34307.816,3857.7104,3856.4124,652.8188
2025-11-02 21:00:00,29617.918,10.345947,0.0,3085.167,3200.4136,26502.143,51672.492,34633.047,2023.7079,50.945312,7175.533,10273.296,44091.164,30126.654,6444.5654,16045.441,977.62885,7362.972,868.12714,885.62164,887.33453,856.38544,916.9523,6443.7856,17200.293,971.0263,5332.7314,17235.168,44645.88,2347.7336,7098.9175,6634.1245,34166.734,3856.2925,3855.537,607.1262
2025-11-02 22:00:00,29162.664,69.752686,9.155762,3088.3625,3208.6917,26392.068,51921.223,35393.875,1801.212,9.902832,7164.964,10310.437,43661.133,29103.184,6824.511,15597.097,896.34485,7247.8887,826.46814,860.55853,860.71356,843.46466,895.7637,6731.1787,16864.844,907.37146,5601.559,17023.486,44048.19,2132.8875,7081.6807,7358.3984,33058.742,3858.9473,3850.2573,558.78015
2025-11-02 23:00:00,28772.938,76.755615,0.0,3088.6572,3239.573,26361.508,52106.03,34437.992,1587.1035,-26.78955,7086.683,10177.31,42948.35,28193.188,7029.4316,15293.185,827.3429,7149.7207,744.0743,780.5673,786.728,738.9426,793.494,6712.151,16805.277,855.3801,5494.4004,17021.355,43279.61,1644.7069,7043.5674,7353.8135,32041.002,3844.4531,3845.37,497.3958
2025-11-03 00:00:00,28496.805,5.786621,0.0,3044.8774,3225.3643,26311.889,52434.723,36053.04,1553.6223,110.85303,7076.7925,9877.225,42131.58,27394.76,7393.179,15080.044,820.3399,7062.847,742.29456,771.62787,780.3554,725.74524,792.3109,6909.079,16654.918,800.30054,5505.517,17003.604,42334.184,1472.5494,6994.4033,7323.1084,31075.0,3837.392,3849.123,465.98218
